ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.0159345442802706,0.2685562120963748,-0.1400328689283158,0.1053451740627656,1.1121393973935616,1.7618403073403617,-1.2055807875871216,1.3703769418095526,-1.342841778006403,0
-2.384942996707357,-2.13974852505519,-0.3890628099785098,-0.3335139629145374,-0.0140247998281097,2.125172260825837,0.2891707953970091,-0.6720937904517456,0.7042825388011743,0
0.7836373046916111,0.8859156005647144,-0.2416350926892005,1.4092338000750069,-0.0140247998281097,-0.0906599240387941,0.8149941617172468,9.577435309857654e-05,-1.2192858650366938,0
0.9474407166962114,0.5711738343640088,0.0013587722496945,0.6063436833216945,0.7425975282401246,-0.7942637932170795,1.3032212680116817,2.259703016080378,0.8748596163712417,0
1.5310724340459587,-0.4905918367064322,-0.4640821125043922,-0.3920178082720567,-0.7428517746518962,-0.3474296960511177,-0.8386068522506046,-2.292852304674854,0.1376450973015899,0
-1.1092524391882734,-0.2604498675205928,0.7768498954495457,0.2668119626768052,-0.2172256337290297,-1.8469875836984049,-1.8221513505364573,-0.7660985567313499,-1.8799827938953249,0
2.382776339573504,1.6465484938877084,0.7769684387929829,0.2460490208123641,1.9111598771705869,-1.806508937642092,-0.1437625669822329,1.2113448944147056,-1.729156040108324,0
1.1875916537134017,0.219765214535469,-0.96034130618749,-1.7011331239604517,-0.9597403442970562,0.6213574225667384,-0.5877692719991029,-0.2411609090855644,0.5721611873499103,0
-0.0159345442802706,-2.4727271217016016,-0.8896520694831411,0.437945925765388,-2.0611187142190266,-0.4623062758576574,-0.4812009985660901,-0.831979561153502,-0.5015259925872295,0
2.4089326519823704,0.9814981323280744,0.4007369134712872,1.2781081359254194,2.122744477969452,1.756459975327344,1.1448107011013018,0.370229659790195,0.531069098664147,0
0.227832900446404,-0.9878003712519694,1.2036324950105144,0.2706609989887031,-0.2189417326736363,-0.0044926890501115,0.4158440872352321,0.8207587874573596,-0.4119535685947639,0
0.6898578417737182,0.7090298152240398,-0.373208072839571,0.6400366710852081,-0.0140247998281097,-0.7836891527552521,0.0854373801033444,0.6706068623744672,0.0532883220908862,0
0.0465880481064308,-1.2691285258355771,-0.3774532874096627,-2.3327085337368305,-1.6259061189170505,-0.9919896279441284,0.5225659392947509,0.8714352226493699,-0.700258729850637,0
-0.0159345442802706,-1.4775147993792703,0.6135394324032086,-0.1995543769954116,-1.083468155932513,-0.584537851737798,1.5941491011213889,0.6722111851941251,0.5888701115912163,0
0.3298834242633111,0.2830609759492353,0.7352904427291979,-1.3648448374862303,-0.0140247998281097,0.2404087330993815,-0.3185729286250821,0.2585609483562894,1.072728036543708,0
-0.5348573213940121,-0.3108846488937979,2.1960162087546022,1.642674368838488,0.9841295789814428,1.1570813034294551,-0.8443670535534451,0.5763969656661216,0.538773310097895,0
-0.0046197512631884,0.4650993996861937,1.0340206597089123,1.9496933105312213,-0.0140247998281097,-1.4061412201260344,1.9137037838187851,-0.6506093711894436,0.3950845337384707,0
1.5983096968935626,2.468024278245012,0.2344471592513054,-0.1554904972445177,2.0600886854477367,0.6641663317753255,-0.2690524128326195,0.3356417740814339,0.7082828932072842,0
1.4431961638102857,2.550325669062302,-0.2933873790355242,-0.6179125450926363,-0.0140247998281097,0.072563042884417,-0.4243066023456698,-0.1730209317473081,-2.044579520848007,0
0.2356679144217593,0.5751058903325975,0.4175379563092397,-1.787153515111548,0.0711580130604531,0.5616881633533312,-0.542509353615834,-0.2412296407253354,-1.8791960164113235,0
-0.0159345442802706,0.9879947078813036,0.0344454456214185,2.107507126671184,-0.0140247998281097,1.6412000919277612,0.6477943900994529,-1.401253502795714,0.2153312019478072,0
-0.2993294586140922,-0.8996296816065975,1.0298452518530143,-0.8459671158788847,-0.7175875699348516,1.245165967062552,1.1312429872547964,0.7076706114314776,-0.2955726932786253,0
-0.0159345442802706,0.6223751847843413,-0.5645303486508108,-1.0120878720283817,-0.2087859758181742,0.1337467054426967,-0.0194030500064936,-0.4371908907001537,1.9805985153030063,0
-2.3748813059202547,0.0136700188252711,-0.0966876383554353,-0.0952205988811584,-0.0140247998281097,0.2382921907238152,0.734155712583747,1.5829183590034746,0.7413851427720923,0
-1.2475742197734727,-1.7786300949208893,-0.5461671341874512,1.9246516331281,-0.163849119558739,0.5993163236678517,-0.932615456662433,-0.6319376620094898,1.1358439194128982,0
-0.4090604321415355,0.073156946861797,-0.0907878314262631,1.009985743203818,-0.3151536853770607,-0.1582459717949529,0.2019769123383678,0.8945541151704901,1.6365985888679575,0
-2.384942996707357,0.3654341992257789,1.3156483536389811,1.0833816334382176,1.604337305698139,0.2040525737123675,-0.1387158754911438,-2.406986160901452,0.2832007063864342,0
-0.0159345442802706,-1.6181418855804466,-1.0118645868576028,0.5054420639767931,-0.9377456620871032,-1.6114843248014663,-0.4738908453002896,-1.1245422191032532,0.0441719446295007,0
-0.0159345442802706,2.2321071014563523,0.5019565085560244,0.3692361540468351,1.9660048936900525,-0.7788338749664335,-1.2151817149857145,-0.8932941562009322,0.0264545677382578,0
-0.0159345442802706,-1.5420360496756338,-0.7850479777768627,1.2580665525625816,-0.8421121438281239,1.7554334485818048,0.7215824686373786,-0.91542264103808,2.7514172194830158,0
0.0929681944437869,0.4196632052904466,-0.7847234467946412,-0.7562705993447495,0.1531983610773828,-1.0632371058662216,-1.9707276155686708,0.3410101588699616,1.4874433602401176,0
2.082949898364836,-0.1824799462308379,-0.2683267324141428,-0.2528027504387285,-0.0140247998281097,0.3445498284275103,0.8244607391291592,-1.28806817916037,-1.4835261774885653,0
2.4089326519823704,-2.5109366984490737,0.0369025628055682,0.6737746596669598,-0.8200064319446045,-0.162106231502299,-0.4236995411327883,-0.0456414277005362,1.4454369765687654,0
0.2681046314526918,1.230827092955565,1.2155280427726756,-0.1944537459508196,1.7050073550205709,-0.1748646156120626,-1.2476086997038316,-1.460773120249093,-1.0798959442111662,0
-0.0159345442802706,1.142620251492047,-0.8318529456137096,-1.0993003224001807,-0.0140247998281097,-0.5308850521993719,-0.6490759223334628,1.309743223971512,1.4079650683338645,0
-1.4616856165756764,-0.1443094567130796,-0.2749345198679713,-0.7126897581045019,-0.3075268052986434,0.2035758349920012,-1.0228863452563297,-1.144433927621423,-0.0926771018619616,0
-2.384942996707357,-0.4010086214616595,0.3163424366731663,-1.0574585390654685,-1.507849473651583,0.3957102859672644,-1.624625623263438,0.4780126767575847,-0.6754981000214401,0
-1.0836797921674393,2.550325669062302,-0.5443947822115979,-0.6860463394758429,-0.0140247998281097,-0.3339429968828974,-0.6185394762698011,1.010536747075882,-1.4315006143638862,0
-0.0159345442802706,-1.6920001239981333,-0.2378636280029679,-0.8248576030149792,-0.0140247998281097,0.0177223451297389,2.55917825270741,-0.8855862129531085,-1.4168321209281325,0
1.6627554389401291,0.0682758286307538,0.3084669787768517,-0.679757518623253,-0.1727683325030515,-0.3669316617929107,0.6914751880412449,-2.4004103325658788,0.4690806320620745,0
-0.0159345442802706,1.1929944182761063,-1.187122198234207,-1.677123821307382,-0.7776893843522538,-0.970571101051928,1.2728194947211646,-1.58146409087868,-0.6147162974143753,0
-1.2990249056065966,-0.0510848038927736,-0.6161909304140964,0.5631136394550785,-0.5350678056482404,-1.1521211441637669,-1.267631577351109,-0.4560264310159932,0.6166255113147762,0
0.0661166292350454,1.347158170982059,0.7804970568618583,-0.2155222547864045,1.6668891125863448,-1.1913788964618113,-0.98344010825653,-0.0186921811821865,1.6122406402599545,0
2.154601028018889,0.2024039332104465,-1.3864591803714537,-0.1704992044241729,0.1218722665457478,-1.1766333483847269,2.816242923597401,0.3607055748075686,0.9573249093092702,0
-1.7306583273478675,-0.4188558739232618,-0.0504908856769931,-1.5900331887303258,-0.0140247998281097,-0.277077126663472,1.375372259946473,0.0328896943979736,0.7603965318322781,0
-1.0198105281948893,0.6502219043554831,1.5670300672552484,0.0288802653318061,-0.0140247998281097,1.0031747875217265,0.5883487066565677,0.7405683102613967,0.2210782141664513,0
-0.0783183503256541,0.420068243959998,-1.3171802747623484,-1.7673292961956402,-0.5690205163106282,-0.4393093492904336,-0.3008164992268543,1.3970165833040027,-1.0331810557349077,0
2.4089326519823704,-0.7371427360673382,-0.7199085160464691,-1.0360296066314534,-0.8312837667959129,-1.2959511395588326,-1.295545986871465,0.8029578022037815,0.0373872396986387,0
-0.0159345442802706,-2.124824914261033,1.4298454323195484,-0.5402944354350013,-0.920802741867072,0.5669597167963121,1.3539424313511557,0.3986754585253149,0.5777017087993077,0
1.2789673244691135,0.1186009168334802,-0.054201581689536,-1.468761911519643,-0.4966930615364072,-0.267240973625312,-0.150417632919991,-1.2315206349468677,-0.4600937438818386,0
-0.0159345442802706,-0.8962890295602356,0.6320842575844908,-0.0622792616857846,-1.0706093086710735,-0.5332588450600445,0.601201856416401,0.6202158879946915,-1.2297730259636594,0
0.5657570631378578,-2.532192163593437,-1.1514456557544133,-1.2726092013691832,-2.1084296614188083,2.2819998008543463,-1.4448648289969408,-0.022280679817868,-2.029455806786548,0
-0.305142714895568,-1.6423313056183546,-0.2459851908733292,-1.4384260695836586,-1.4445353755446797,1.528741191820822,-1.030503575864925,0.3536306495141617,-0.3057060735812868,0
1.5724471490212488,0.4863123116669576,-1.162154584424605,0.059531808003335,0.1981741331872282,1.296501264234037,1.2530210760268787,-1.251237116394022,-0.2358835534672997,0
2.4089326519823704,-0.4653222775407001,-0.025692038030576,-0.0985545084193452,0.2184605764719714,0.391849040643385,0.6948587740802225,-2.1427035859080927,-0.0093318715406641,0
0.3208689102297085,2.030142261946183,0.9920806456111904,1.4773758995648725,-0.0140247998281097,-0.2678388218638954,0.5241066934967665,0.013480527427109,1.077795301828912,0
1.1010076194847436,1.335835352642515,0.780417503586556,0.7538317117048587,1.5294241797040498,0.7066848967193294,-2.564321611364939,-1.820356715305488,-0.0413954876924902,0
-1.549294059493562,-0.1974647098243086,0.2670026079727536,0.0591156014349937,-0.2739526347068689,-0.2594511579439218,-1.8729633495372964,2.198799752077349,0.6510615672505045,0
-0.0159345442802706,-1.234146805956751,-0.5810764769473192,0.7886849054922722,-1.063499663456489,-0.8231318197132398,-0.4445153307416296,0.3529372806640594,0.5774350274744902,0
-0.0159345442802706,-1.321759585825668,-0.1670044211590802,0.6908113424533189,-0.0140247998281097,-1.7234930213834287,0.7382729418161824,-0.4527395118709189,0.1573934395370723,0
-2.3721698333714025,1.1784375108040597,1.1681647674478008,-0.0961920576513694,0.4716701691766856,-1.9870844088663464,-1.4315444716235064,-0.1782282613246721,-0.0916240035075316,0
-0.5016800406451671,0.5279153368560519,-0.1199654708917495,-1.1648718310441455,-0.1863355540266355,-0.717067768760034,-0.1535994751145168,-2.6511463902497976,-0.0638374710645835,0
-0.0159345442802706,1.0534344875134607,1.5812317620021437,1.102319911125993,1.634102378803938,-1.6444539441634562,0.8331966389229455,0.0135776855358012,-0.154571388297751,0
1.229921977859606,-0.0424790427747114,0.3053001653899897,0.7202337583383791,-0.0140247998281097,-0.3482611505728376,-0.5824899085700795,-1.1975579645186574,0.6740640303296747,0
0.7735788808093358,-2.1934639534045988,1.226826693209747,-0.4001767581970212,-0.0140247998281097,-0.1207493001040072,-0.975189519349898,0.789786184188221,0.1291418033652527,0
-0.6427045593608057,0.5052193023909594,-0.0220713296027152,0.484024090945487,-0.0140247998281097,-0.8089934261208561,0.2122569144888356,-0.1695182475102218,1.6563094713431483,0
-1.5051184674318494,1.343311264414584,1.4826275682251566,1.216120981242374,1.3001484349705732,2.9260922235801883,-0.2796893482485788,0.6729974956795759,1.5111374673711575,0
-0.0159345442802706,-2.532192163593437,0.6237719854698728,0.8425957214772197,-0.0140247998281097,0.7658786969679932,-0.903110610259322,0.0966755681912926,0.8642385671760324,0
-0.0159345442802706,0.4699219089638987,-1.0573150111734284,-1.7413199276707347,-0.2082286647098547,-1.174886687081525,0.5585667283641407,-1.1004579519663598,-0.7082689442453327,0
0.1532552239516391,-0.5292600325320319,0.3408512633263071,-0.8602770562753209,0.500578929859668,0.9592408845452686,0.9454910401343002,-1.0275436655670975,-0.4464747389963386,0
0.0771770257381212,-0.4271575388952817,-1.7587016313852089,-2.202693769743916,-1.7766724376172467,0.0292373148563725,-1.3862372691797429,1.5731727776456494,-0.1155749226939492,0
-1.0184265947812543,-2.532192163593437,1.2924666920095629,-0.0594556613321906,-1.157744051479218,0.9998744241062124,-1.634666841182119,-1.2171216810789345,0.2474333550182253,0
-0.6326980334008505,-2.0911933401488523,-0.2933891433791835,-0.031763358211754,-1.0607341230219691,1.6645132778095462,-0.0522405002607977,-0.5676452241866337,1.8029604547725209,0
1.2207722371258949,1.4600856881926183,0.1126232806023665,0.2495839602299329,-0.0140247998281097,-0.9255250057186072,1.386638286066432,0.2324281174133578,-0.130781016037437,0
-0.0159345442802706,0.7284198617176496,-0.8235268146097485,-1.0178518638744796,0.3472094977904709,-0.006652140333209,0.4734589946668466,-1.13685539347766,0.9110031013332232,0
-0.1208735525901556,0.4750163311358977,0.4198951709893803,-0.2472133292644326,-0.0140247998281097,-0.5431850008318673,-0.0985819033596133,1.6056768437577784,1.3994663304317452,0
-2.384942996707357,-1.2044406809240482,0.1178789706388544,-0.2104732038148626,-1.493128851461856,-1.5048309787638925,-1.4134506512997225,0.8947596659489329,-0.2783782943174461,0
-2.384942996707357,-1.0478280698474511,1.8384673094196056,-0.3009612313170724,-0.2167282126703103,0.5317895571089472,0.0983673464850854,-1.055189747064018,-0.411226667411097,0
-0.4537743329251518,-0.6315633682068517,0.2836159435556447,-0.9131780961087694,-0.5946620480846864,0.6591658638236143,0.6209558729672485,-0.5787929135339086,-2.234515703062561,0
0.1948411512331076,0.6716790173048683,1.1403495916048323,1.7980656574009566,1.3797255098340593,0.002245628674053,-1.637489984985736,0.2058708019232085,-0.6168884096711543,0
-2.384942996707357,1.1899738717942652,0.7700410617090354,0.3853189071164711,-0.0140247998281097,-0.195157866753634,0.4236440927048958,-0.8072930159813929,1.3870568928443014,0
-1.1581439464240075,-0.8854341591543001,-1.0917535244228902,0.3894705605537486,-0.0140247998281097,0.2267411437349057,1.1981432771566192,0.0135776855358012,-0.2831974201360392,0
0.2642190125081826,0.2708313426646382,-1.4334490349122897,-0.4188633931081365,-0.7010077394474123,0.9969159801516728,-0.8467452088670148,0.9784257932792192,-0.2653226825798044,0
-0.8137079116356977,1.993780664953256,0.6062365004979077,0.3352712480576859,1.5932210382928216,1.1237144582465906,-0.6210964147752919,1.0692095874172247,-1.3008537120161257,0
